name,country,sector,founded,marketcap,revenue,employees,links,ceo
EASTBORDER PROMOTION,FINLAND,SUPPORT SERVICES,2003.0,,2.0,3.0,HTTPS://WWW.NORDICWRISTBANDS.COM,
EASTERLY GOVERNMENT PROPERTIES,USA,,2014.0,2710000000.0,274000000.0,45.0,HTTPS://EASTERLYREIT.COM,
EASTERN BOOK COMPANY, INDIA,PRINTING & PUBLISHING,1942.0,270000000.0,1200000000.0,4200.0,,
EASTERN COALFIELDS, INDIA,METALS & MINING,1975.0,,,,,
EASTERN COMMUNICATIONS,CHINA,,,1832000000.0,442000000.0,2536.0,HTTPS://EASTERN.COM.PH/,
"EASTERN GAS TRANSMISSION AND STORAGE, INC.",UNITED STATES,,,,,,,
EASTERN PROVINCE CEMENT CO.,SAUDI ARABIA,,,1198000000.0,202000000.0,,HTTP://WWW.EPCCO.COM.SA/,
EASTERN SOFTWARE SYSTEMS, INDIA,IT SERVICES & CONSULTING,1990.0,,,,,
EASTGROUP PROPERTIES,,[NAN],,7010000000.0,460000000.0,820.0,,
EASTMAN AUTO & POWER, INDIA,AUTO COMPONENTS,2002.0,,,,,
EASTMAN CHEMICAL,USA,CHEMICALS ,1920.0,10640000000.0,10476000.0,14000.0,HTTPS://WWW.EASTMAN.COM,MARK J. COSTA
EASTMAN EXPORTS GLOBAL CLOTHING PVT.LTD, INDIA,FASHION & TEXTILE,1983.0,,,,,
EASTNINE AB,SWEDEN,,,,,23.0,,MS. BRITT-MARIE  NYMAN
EASTSIDE DISTILLING,USA,BEVERAGES ALCOHOLIC-BEVERAGES ,,4230000.0,-5000000.0,,HTTPS://FUNDS.EATONVANCE.COM/,
EASTWOOD BIO-MEDICAL CANADA,CANADA,,,,,,,DR. YOUNGSOO  KIM
EASY INDUSTRY,ROMANIA,INDUSTRIAL GOODS,2007.0,,2120396.0,43.0,HTTPS://WWW.EASYINDUSTRY.RO,
EASY LIFE,CHINA,ECOMMERCE,2011.0,,13.0,68.0,HTTPS://WWW.EASYSIGNS.COM.AU/,
EASY SOFTWARE AG,GERMANY,RETAIL,2009.0,,42.0,357.0,HTTPS://WWW.EASYBUTION.DE,MR. ANDREAS  ZIPSER
EASYDAY CLUB, INDIA,RETAIL,2008.0,,,,,
EASYJET,UK,INDUSTRIES,1995.0,3390000000.0,1935000.0,14000.0,HTTPS://WWW.EASYJET.COM/,MR. JOHAN PETER LUNDGREN
EASYPHARM,ITALY,PHARMACEUTICALS,2012.0,,1.0,13.0,HTTPS://WWW.EASYPHARMA.COM,
EASYPOLICY.COM, INDIA,INSURANCE,2011.0,,,,,
EASYRENT BULGARIA,BULGARIA,TRAVEL & LEISURE,2012.0,,3070355.0,49.0,HTTPS://EASYCARSBG.COM,
EASYSPANISHSCHOOLOÃŒ(16311050),                        HARJU MAAKOND TALLINN LASNAMÃ¤E LINNAOSA LÃΜÃΜTSA TN 5 // SEPAPAJA TN 4 11415                            ,COMPUTER CONSULTANCY ACTIVITIES,,,,,,
EAT 'N' FIT AGRO FOODS, INDIA,FOOD PROCESSING,2014.0,,,,,
EAT JUST,UNITED STATES,CONSUMER & RETAIL,2011.0,,,,,
"EATELCORP, L.L.C.",UNITED STATES,POWER,1911.0,,,1871.0,,"MR. TIMOTHY  DANIELS B.COM., B.COMM."
EATON CORPORATION,DUBLIN,-,1911.0,62170000000.0,4775000000.0,85947.0,HTTPS://WWW.EBARA.CO.JP/EN/,MR. CRAIG ARNOLD
EATON ELECTRIC LIMITED,UNITED KINGDOM,,,,,,,
EATON INDIA INNOVATION CENTER,,ANALYTICS & KPO,,,,,,
EATON INDUSTRIAL SYSTEMS, INDIA,INDUSTRIAL MACHINERY,1999.0,,,,,
EATON POWER QUALITY, INDIA,ELECTRONICS MANUFACTURING,1911.0,,,,,
EATON VANCE ENHANCED EQUITY INCOME FUND II,USA,,2007.0,1240000000.0,195000000.0,,HTTPS://FUNDS.EATONVANCE.COM/,
EAUX DE ROYAN SA,FRANCE,,,,,72.0,,MR. LOUIS-ROCH  BURGARD
EAZY CASE,GERMANY,ECOMMERCE,2012.0,,1.0,14.0,HTTPS://WWW.EAZY-CASE.DE,
EAZYLAY CONCRETE LIMITED,THEGRANARY LOWERSTDENNISFARM HONINGTON SHIPSTONONSTOUR WARWICKSHIRE UNITEDKINGDOM CV365BQ,,,,,,,
EBANX,BRAZIL,FINTECH,2012.0,24520000000.0,10900000000.0,10800.0,HTTPS://BUSINESS.EBANX.COM/EN/,JAMIE IANNONE
EBAY INC.,UNITED STATES,CONSUMER DISCRETIONARY,1995.0,39340000000.0,611000000.0,10800.0,HTTPS://WWW.ECOVYST.COM/,MR. JAMIE J. IANNONE
EBEN TELECOM, INDIA,TELECOM,1995.0,,,,,
EBERHARD FABER,NEUMARKT IN DER OBERPFALZ,NONDURABLE HOUSEHOLD PRODUCTS,1922.0,,,,,
EBERSPÄCHER GRUPPE GMBH & CO. KG,E LINGEN,AUTOMOTIVE,1865.0,,5283.0,9489.0,WWW.EBERSPAECHER.COM,
EBIX PAYMENT SERVICES,,,,,,,,
EBIX SMARTCLASS EDUCATIONAL SERVICES, INDIA,EDTECH,2014.0,81500000.0,,,,
EBIX SOFTWARE INDIA, UNITED STATES,IT SERVICES & CONSULTING,1976.0,,,,,
EBIXCASH GLOBAL SERVICES,,,,,,,,
EBIXCASH INDIA,INDIA,FINANCIAL-SERVICES ,2000.0,81500000.0,,,,
EBIZ.COM, INDIA,EDTECH,2001.0,,,,,
EBM-PAPST,MULFINGEN,INDUSTRIAL MACHINERY,1963.0,,2538.0,15000.0,WWW.EBMPAPST.COM,
EBOS GROUP LIMITED,AUSTRALIA,,,,,2677.0,,MR. ERIC  WANG
EBRO FOODS,SPAIN,FOOD PRODUCTS,1998.0,2670000000.0,2677000.0,5920.0,HTTPS://WWW.EBROFOODS.ES/,MR. ANTONIO  HERNÃ¡NDEZ CALLEJAS
EBRO TRUCKS,BARCELONA,AUTOMOBILES,1954.0,,,,,
EBROKER GROUP LTD,HONG KONG,,,,,52.0,,MR. CHI HO  LO
EBUDDY,AMSTERDAM,INTERNET,2003.0,,,,,
EBURY PARTNERS UK,UNITED KINGDOM,FINTECH,2009.0,,72.0,800.0,HTTPS://EBURY.COM/,
EC HEALTHCARE,HONG KONG,,,,,2426.0,,MR. CHI FAI  TANG
EC SECURITY,UNITED KINGDOM,TECHNOLOGY,2012.0,,30.0,145.0,HTTPS://WWW.ECS.CO.UK,MR. NICHOLAS BARNABY PHILPOT
EC WORLD REAL ESTATE INVESTMENT TRUST,SINGAPORE,,,,,,,MR. TOH SIM  GOH
EC-COUNCIL, INDIA,EDUCATION & TRAINING,2005.0,,,,,
EC-MOBILITY, INDIA,IT SERVICES & CONSULTING,2017.0,,,,,
ECB BANCORP,USA,BANKS FINANCIAL-SERVICES ,1980.0,140000000.0,1888000000.0,2500.0,HTTPS://WWW.ECHOSTAR.COM/,
ECCLESIASTICAL INSURANCE OFFICE PLC,UNITED KINGDOM,,,,,1531.0,,"MR. MARK C. J. HEWS BSC (HONS), FIA"
ECCO,BREDEBRO,FOOTWEAR,1963.0,,,,,
ECE INDUSTRIES, INDIA,ELECTRICAL EQUIPMENT,1945.0,1054000000.0,270000000.0,,HTTPS://ECLERX.COM/,
ECHEVERRÍA IZQUIERDO SA,CHILE,,,,,,,
ECHO INVESTMENT SA,POLAND,,,,,,,MR. NICKLAS  LINDBERG
ECHOBOOOM MANAGEMENT & ENTREPRENEURIAL SOLUTIONS, INDIA,MANAGEMENT CONSULTING,2020.0,,,,,
ECHOSTAR,,[NAN],,1440000000.0,1990000000.0,2500.0,,
ECHS POLYCLINIC, INDIA,HEALTHCARE,2003.0,,,,,
ECIGLOGÍSTICA,SPAIN,ECOMMERCE,2013.0,,15.0,38.0,HTTPS://ECIGLOGISTICA.COM/,
ECIL, INDIA,DEFENCE & AEROSPACE,1967.0,,,,,
ECIL RAPISCAN, INDIA,ELECTRONICS MANUFACTURING,1995.0,,,,,
ECKERT & ZIEGLER,GERMANY,,1997.0,1070000000.0,180000000.0,841.0,HTTPS://WWW.EZAG.COM/,DR. ANDREAS  ECKERT PH.D.
ECKERÖ LINE,HELSINKI,MARINE TRANSPORTATION,1995.0,,,,,
ECKES AG,NIEDER-OLM,FOODS AND BEVERAGES,1857.0,,1148.0,1747.0,WWW.ECKES-GRANINI.COM,
ECLAT TEXTILE,TAIWAN,TECHNOLOGY,1977.0,5521000000.0,1232000.0,16622.0,HTTP://WWW.ECLAT.COM.TW/ZH-TW/,
ECLERX CAREERS,MUMBAI,INFORMATION TECHNOLOGY & SERVICES,2000.0,,,5000.0,WWW.ECLERX.COM,
ECLINICALWORKS, UNITED STATES (USA),IT SERVICES & CONSULTING,1999.0,,12730000000.0,47000.0,,MR. CHRISTOPHE  BECK
ECLOUDVALLEY DIGITAL TECHNOLOGY CO. LTD,TAIWAN,,,,,,,MR. CHIA-HUNG  TSAI
ECN CAPITAL,CANADA,FINANCIAL-SERVICES ,,520000000.0,215000000.0,590.0,HTTPS://WWW.ECNCAPITALCORP.COM/,"MR. STEVEN K. HUDSON B.B.A., FCA, FCPA"
ECO (ATLANTIC) OIL & GAS LTD.,CANADA,,,,,,,MR. GIL  HOLZMAN
ECO BAT,FRANCE,CONSTRUCTION,2009.0,,4.0,38.0,HTTPS://WWW.ECO-BAT-71.FR,MR. VINCENT  FAVIER
ECO CO2,FRANCE,SUPPORT SERVICES,2009.0,,9220216.0,94.0,,
ECO-ITALY,ITALY,FOOD & BEVERAGE,2014.0,,25.0,95.0,,MR. MATTEO  MINELLI
ECO-TEK HOLDINGS LTD,HONG KONG,,,,,77.0,,MS. CHAN YI MEI  DONATI
ECO.LOGIC BRANDS INC.,UNITED STATES,BUSINESS SERVICES & SUPPLIES,1923.0,50290000000.0,12700000000.0,47000.0,,CHRISTOPHE BECK
ECOATM INTERNATIONAL LIMITED,UNITED KINGDOM,LOGISTICS,2003.0,,,,,
ECOFIN GLOBAL UTILITIES & INFRASTRUCTURE TRUST PLC,,,,,,,,
ECOFLOW,CHINA,HARDWARE,2017.0,,,,,
ECOGREENENERGY,FRANCE,WASTE MANAGEMENT & RECYCLING,2008.0,,9.0,25.0,HTTPS://WWW.ECOGREENENERGY.FR,
ECOLAB,USA,BUSINESS SERVICES & SUPPLIES,1923.0,43980000000.0,12733000.0,47000.0,HTTPS://WWW.ECOLAB.COM/,CHRISTOPHE BECK
ECOLAB FOOD SAFETY & HYGIENE SOLUTIONS, UNITED STATES (USA),CHEMICALS,1923.0,,,,,
ECOLE GLOBALE INTERNATIONAL GIRLS SCHOOL,,EDUCATION & TRAINING,,,,,,
ECOM EXPRESS,INDIA,TRANSPORT,2013.0,,219.0,22949.0,HTTPS://WWW.ECOMEXPRESS.IN/,
"ECOM USA, LLC",UNITED STATES,,,,,,,
ECOMEDICA,ITALY,HEALTH,2003.0,,2.0,19.0,HTTPS://WWW.ECOMEDICAONLINE.IT/,
ECOMMERCE ENABLERS,SINGAPORE,ECOMMERCE,2014.0,,28.0,465.0,HTTPS://WWW.SHOPBACK.SG/,MR. CHU POH  ONG
ECONORDICSPAOÃŒ(14540071),                        TARTU MAAKOND TARTU VALD RAADI ALEV KAUPMEHE TN 15-16 60532                            ,AGENTS INVOLVED IN THE SALE OF TIMBER AND BUILDING MATERIALS,,,,,,
ECOPETROL,COLOMBIA,OIL & GAS OPERATIONS,1951.0,18850000000.0,23430000000.0,15000.0,HTTPS://WWW.ECOPETROL.COM.CO/,FELIPE BAYON
ECORODOVIAS INFRAESTRUTURA E LOGISTICA SA,BRAZIL,,,,,4692.0,,MR. MARCELLO  GUIDOTTI
ECOS (I) MOBILITY & HOSPITALITY, INDIA,SPORTS & RECREATION,1996.0,,,,,
ECOSPACEOÃŒ(14394758),                        HARJU MAAKOND TALLINN LASNAMÃ¤E LINNAOSA VÃ¤IKE-PAALA TN 2 11415                            ,MANUFACTURE OF FERTILISERS AND NITROGEN COMPOUNDS,,,,,,
ECOSUPPLY,PORTUGAL,CONSTRUCTION,2012.0,,6.0,9.0,HTTP://ECOSUPPLY.PT/,
ECOSYNTHETIX INC.,CANADA,,,,,26.0,,MR. JEFFREY DOUGLAS MACDONALD
ECOTEK S.R.L.,ITALY,ENERGIA,,,,4574.0,,
ECOTEL COMMUNICATION AG,GERMANY,,,,,300.0,,MR. PETER  ZILS
ECOVACS ROBOTICS,CHINA,,1998.0,13266000000.0,1904000.0,6550.0,HTTPS://WWW.ECOVACS.COM/GLOBAL,
ECOVADIS,FRANCE,"SUPPLY CHAIN, LOGISTICS, & DELIVERY",2007.0,,99830000000.0,163423.0,,MR. JEAN-BERNARD  LEVY
ECOVE ENVIRONMENT CORP,TAIWAN,,,,,1040.0,,
ECOVER,MALLE,NONDURABLE HOUSEHOLD PRODUCTS,1979.0,,,,,
ECS,GERMANY,SUPPORT SERVICES,2013.0,,12.0,140.0,HTTPS://WWW.ECS-DEUTSCHLAND.DE,
ECZACIBASI YATIRIM HOLDING ORTAKLIGI A.S.,TURKEY,,,,,,,MR. SEYFETTIN  SARIÃ§AM
EDA WAREHOUSING,GERMANY,TRANSPORT,2014.0,,4570000.0,14.0,HTTPS://WWW.EDEKA.DE/,MR. PER  LEDERMANN
EDAC ENGINEERING, INDIA,ENGINEERING & CONSTRUCTION,1987.0,720000000.0,478000000.0,7874.0,HTTPS://WWW.EDELWEISS.IN/,MR. COSIMO  DE CARLO
EDAILI,CHINA,E-COMMERCE & DIRECT-TO-CONSUMER,,,,,,
EDALANOÃŒ(10816665),                        HARJU MAAKOND TALLINN KESKLINNA LINNAOSA VASE TN 4-14 10125                            ,WHOLESALE OF SOLID FUELS,,,,,,
EDAP TMS SA,FRANCE,FINANCIAL SERVICES,2010.0,12103000000.0,1793000000.0,223.0,HTTPS://WWW.EDENRED.COM/EN,MR. MARC  OCZACHOWSKI
EDDIE ROCKET'S,DUBLIN,FOOD RETAILERS & WHOLESALERS,1989.0,,,,,
EDDING,AHRENSBURG,NONDURABLE HOUSEHOLD PRODUCTS,1960.0,,,,,
EDEKA,BERLIN,FOOD RETAILERS & WHOLESALERS,1898.0,20550000.0,5208000000.0,9007.0,HTTPS://WWW.EDION.CO.JP/EN/,MR. MASATAKA  KUBO
EDEL SE & CO KGAA,GERMANY,,,,,1048.0,,DR. JONAS  HAENTJES
EDELWEISS, INDIA,FINANCIAL SERVICES,2017.0,870000000.0,,,,
EDENOR,ARGENTINA,UTILITY-COMPANIES ENERGY ELECTRICITY ,,790000000.0,,,,
EDENRED,FRANCE,SPECIALIZED CONSUMER SERVICES,2010.0,13990000000.0,99800000000.0,10000.0,,MR. BERTRAND  DUMAZY C.A.
EDER FAMILIEN HOLDING GMBH & CO. KG,TUNTENHAUSEN,INDUSTRIAL MANUFACTURING,1487.0,,861.0,1992.0,WWW.EDER-GMBH.DE,
EDF,PARIS,,,29170000000.0,,163423.0,,MR. JEAN-BERNARD LEVY
EDF (ELECTRICIT DE FRANCE),FRANCE,UTILITIES,1946.0,50730000000.0,93076000000.0,20477.0,HTTPS://WWW.EDFENERGY.COM/,JEAN-BERNARD LEVY
EDF ENERGY CUSTOMERS LIMITED,UNITED KINGDOM,,,,,,,
EDGE NETWORK SERVICES LIMITED, ITALY,SERVICES,2014.0,,,,,
EDGETECH AIR SYSTEMS PVT., INDIA,ELECTRONICS MANUFACTURING,2005.0,,,,,
EDGEVERVE SYSTEMS, INDIA,IT SERVICES & CONSULTING,2014.0,,,,,
EDGEWELL PERSONAL CARE,USA,['PERSONALCARE'],2015.0,2109999999.0,2170000000.0,6900.0,HTTP://EDGEWELL.COM/,PEDRO J. PIZARRO
EDIBLE GARDEN,USA,FOOD ,2013.0,2850000.0,25000000.0,264.0,HTTPS://EDITASMEDICINE.COM/,
EDIFIER TECHNOLOGY,CHINA,,,1654000000.0,,,HTTPS://WWW.EDIFIER.COM/,
EDIFY SCHOOL,,EDUCATION & TRAINING,,,,,,
EDIL SAN FELICE S.P.A.,ITALY,COSTRUZIONI & IMPIANTISTICA,1884.0,7280000000.0,11736000.0,23734.0,HTTPS://WWW.SCE.COM/,RICCARDO  IOVINO
EDILBIANGI,ITALY,CONSTRUCTION,1982.0,,3.0,6.0,HTTPS://WWW.EDILBIANGI.IT/,
EDILCLIMA S.R.L.,ITALY,TECNOLOGIA,,,,446.0,,
EDINBURGH INVESTMENT TRUST,UK,,,1464000000.0,167000000.0,,,
EDIP GAYRIMENKUL YATIRIM SANAYI VE TICARET A.S.,TURKEY,,,,,42.0,,
EDISON,MILAN,MULTIUTILITIES,1884.0,7710000000.0,29310000000.0,4918.0,,
EDISON ENERGIA SPA, ITALY,"TRANSPORTATION, COMMUNICATIONS, ELECTRIC, GAS, AND SANITARY SERVICES",1986.0,,,,,
"EDISON ENERGY, LLC CAREERS",NEWPORT BEACH,ENVIRONMENTAL SERVICES,2013.0,,,125.0,WWW.EDISONENERGY.COM,
EDISON INTERNATIONAL, CALIFORNIA,UTILITIES,1886.0,27670000000.0,14900000000.0,13003.0,HTTPS://WWW.EFGINTERNATIONAL.COM/,MR. PEDRO J. PIZARRO
EDISON S.P.A,ITALY,UTILITIES,,,11736000.0,13351.0,,
EDISTON PROPERTY INVESTMENT COMPANY PLC,,,,,,,,
EDISUN POWER EUROPE AG,SWITZERLAND,,,,,,,
EDIT SUITS,SINGAPORE,FASHION,2013.0,,2.0,19.0,HTTP://WWW.EDITSUITS.COM/,MR. BOON CHUAN  ONG
EDITAS MEDICINE ,USA,CRISPR PHARMACEUTICALS GENOMICS BIOTECH GENE-THERAPY ,,580000000.0,10165000.0,49000.0,HTTPS://WWW.EDWARDJONES.COM/,
EDITION BOUGAINVILLE,FRANCE,RETAIL,2012.0,,3.0,15.0,HTTPS://WWW.EDITIONBOUGAINVILLE.COM,
EDITION MICHAEL FISCHER,GERMANY,MEDIA,1991.0,,7.0,38.0,HTTPS://WWW.EMF-VERLAG.DE,
EDITPRESS,LUXEMBOURG CITY,PUBLISHING,1913.0,,,,,
EDMOND DE ROTHSCHILD (ITALIA) SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI,ITALY,,,,,,,
EDMOND DE ROTHSCHILD (UK) LIMITED,UNITED KINGDOM,,,,,,,
EDOARDO RAFFINERIE GARRONE,GENOA,ALTERNATIVE ELECTRICITY,1938.0,,,,,
EDOCS SOLUTIONS, INDIA,IT SERVICES & CONSULTING,2016.0,,,,,
EDOM TECHNOLOGY CO. LTD,TAIWAN,,,,,880.0,,MR. CHING-CHI  HOU
EDP - ENERGIAS DE PORTUGAL,PORTUGAL,UTILITIES,1976.0,22415000000.0,16511000000.0,12236.0,HTTPS://WWW.EDP.COM/EN,JOAO MANUEL BRITO MARTINS
EDP AUTO OU,ESTONIA,,,,,,,
EDP GROUP,PORTUGAL,ELECTRICITY UTILITY-COMPANIES ENERGY ,,19250000000.0,,,,
EDP RENOVAVEIS,SPAIN,UTILITIES,2007.0,21292000000.0,1936000000.0,1566.0,HTTPS://WWW.EDPR.COM/EN,MR. MIGUEL STILWELL DE ANDRADE
EDRI-EL ISRAEL ASSETS LTD,ISRAEL,,,,,3.0,,MR. GABI  EDRI
EDTECHX HOLDINGS ACQUISITION CORP,UNITED KINGDOM,,,,,,,MR. BENJAMIN  VEDRENNE-CLOQUET
EDUBRIDGE LEARNING, INDIA,EDUCATION & TRAINING,2009.0,,,,,
EDUBROKER,POLAND,EDUCATION,2008.0,,3.0,12.0,HTTPS://WWW.EDUBROKER.PL/,
EDUCATION CULTURE, INDIA,EDUCATION & TRAINING,2015.0,,,,,
EDUCATIONAL INITIATIVES, INDIA,EDTECH,2001.0,,,,,
EDUN,DUBLIN,CLOTHING & ACCESSORIES,2005.0,,,,,
EDVANCE INTERNATIONAL HOLDINGS LTD,HONG KONG,,,,,133.0,,MR. YUI TING  LIU
EDVOY, UNITED KINGDOM (UK),EDTECH,2006.0,,,,,
EDWARDS LIFESCIENCES,USA,MEDICAL-DEVICES ,1958.0,48960000000.0,5230000000.0,15700.0,HTTPS://WWW.EDWARDS.COM/,MICHAEL A MUSSALLEM
"EEC ACQUISITION, LLC",UNITED STATES,,,,,,,
EEKA FASHION HOLDINGS,CHINA,,,935000000.0,,,HTTP://WWW.EEKAGROUP.COM/,
EEMS ITALIA SPA,ITALY,"FINANCE, INSURANCE, AND REAL ESTATE",1991.0,,,,,ENGINEER GIUSEPPE  DE GIOVANNI
EENADU, INDIA,PRINTING & PUBLISHING,2014.0,,,,,
EENOS HOLDINGS,JAPAN,,2010.0,12455000000.0,79696000000.0,40983.0,HTTPS://WWW.HD.JXTG-GROUP.CO.JP/,
EESTI ENERGIA,TALLINN,CONVENTIONAL ELECTRICITY,1939.0,,,,,
EESTI GAAS,TALLINN,GAS DISTRIBUTION,1990.0,,,,,
EESTI METSAMEISTER,ESTONIA,AGRICULTURAL COMMODITIES,2012.0,,7.0,10.0,HTTPS://EESTIMETSAMEISTER.EE/,
EESTI RAUDTEE,TALLINN,RAILROADS,1992.0,,,,,
EESTI-VALGEVENEKULTUURISELTSSPADTSÃΜNA(80008694),,,,,,,,
EESTIAMEERIKAKOKKERSPANJELITETÃΜUÃ¼HING(80186243),                        TAMMEOKSA 31-5 TARTU CITY TARTU COUNTY 50414                            ,OTHER AMUSEMENT AND RECREATION ACTIVITIES NOT CLASSIFIED ELSEWHERE,,,,,,
EESTIEHITUSPARTNEROÃŒ(11170461),                        TARTU MAAKOND TARTU LINN TARTU LINN TEGURI TN 45D/1 51013                            ,OTHER EARTH AND SOIL WORKS,,,,,,
EESTIHAIR&BEAUTYSPAOÃŒ(12260108),,,,,,,,
EESTIHISPAANIAKEELEÃ•PETAJATELIIT(80378209),,,,,,,,
EESTIISESEISVUSPARTEI(80051885),,,,,,,,
EESTISPAALIIT(80002119),                        LÃ¤Ã¤NE MAAKOND HAAPSALU LINN HAAPSALU LINN SADAMA TN 9 90502                            ,ACTIVITIES OF BUSINESS AND EMPLOYERS MEMBERSHIP ORGANISATIONS,,,,,,
EESTISPARAKTSIASELTS(10034419),,,,,,,,
EESTITULEOHUTUSPAIGALDISTEHOOLDAJATEKESKLIIT(80288506),                        HARJU MAAKOND TALLINN KESKLINNA LINNAOSA PÃ¤RNU MNT 130 11317                            ,ACTIVITIES OF OTHER ORGANISATIONS NOT CLASSIFIED ELSEWHERE,,,,,,
EESTIVABADUSPARTEI-PÃΜLLUMEESTEKOGU(80051862),                        HARJU MAAKOND TALLINN NÃΜMME LINNAOSA KIRDE TN 12/2-1 11623                            ,ACTIVITIES OF PARTIES,,,,,,
EET,ITALY,CONSTRUCTION,2015.0,,3012724.0,35.0,HTTPS://WWW.EETIMPIANTI.IT,
EEZY OYJ,FINLAND,,,,,3694.0,,MR. SAMI  ASIKAINEN
EFACEC,MATOSINHOS,ELECTRONIC EQUIPMENT,1948.0,,,,,
EFARMA GROUP S.R.L.,ITALY,FARMACEUTICA,2017.0,,20150800.0,20151.0,HTTPS://WWW.EFARMA.COM/,
EFES BEVERAGE GROUP,TURKEY,BEVERAGES ALCOHOLIC-BEVERAGES ,,1820000000.0,,,,
EFFECTEN-SPIEGEL AG,GERMANY,,,,,10.0,,MS. MARLIS  WEIDTMANN
EFFEGI SERVICE GROUP*,ITALY,SUPPORT SERVICES,2014.0,,2.0,22.0,HTTPS://WWW.EFFEGISERVICEGROUP.COM/IT,
EFFICIENTLY,,,,,,,,
EFFORTEL,BRUSSELS,FINANCIAL SERVICES,2005.0,,,,,
EFFTRONICS SYSTEMS, INDIA,ELECTRONICS MANUFACTURING,1985.0,,,,,
EFS FACILITIES SERVICES, UNITED ARAB EMIRATES (UAE),FACILITY MANAGEMENT SERVICES,2006.0,,,,,
EFT SOLUTIONS HOLDINGS LTD,HONG KONG,,,,,78.0,,MR. CHUN KIT  LO
EGAIN,USA,SOFTWARE TECH ,1970.0,300000000.0,,,,
"EGALAX_EMPIA TECHNOLOGY, INC.",TAIWAN,TECHNOLOGY,2007.0,,237.0,418.0,HTTPS://WWW.EGISTEC.COM/,MR. JUSTIN  HOLLAND
EGARRI,FRANCE,AGRICULTURAL COMMODITIES,2011.0,,11412179.0,10.0,HTTPS://WWW.EGARRI.COM,MR. JAMES F. COLLINS
EGE ENDÜSTRI VE TICARET A.S.,TURKEY,,,,,548.0,,
"EGELI & CO. AGRICULTURE INVESTMENT TRUST, INC.",TURKEY,,,,,1.0,,
EGENCIA UK LTD,UNITED KINGDOM,,,,,,,
EGETIS THERAPEUTICS AB,SWEDEN,HEALTH,2013.0,5812000000.0,,12.0,HTTPS://EIDOSTX.COM/,
EGGRICULTURE FOODS LTD,SINGAPORE,,,,,255.0,,MR. CHIN CHEW  MA
EGIS INDIA CONSULTING ENGINEERS, INDIA,ENGINEERING & CONSTRUCTION,2005.0,,,,,
"EGIS SYSTEMS, LLC",UNITED STATES,,,,,,,
EGLO INDIA, AUSTRIA,ARCHITECTURE & INTERIOR DESIGN,1969.0,,1901140.0,36.0,HTTPS://WWW.EGOMNIA.COM/,
EGMONT BULGARIA,SOFIA,PUBLISHING,1991.0,,,,,
EGMONT GROUP,COPENHAGEN,PUBLISHING,1878.0,,,,,
EGNATIA ODOS S.A.,ATHENS,TRANSPORTATION SERVICES,1997.0,,,,,
EGNSINVEST EJENDOMME TYSKLAND A/S,DENMARK,,,,,,,
EGON OLDENDORFF GMBH & CO. KG,LÜBECK,TRANSPORTATION AND LOGISTICS,1921.0,,4484.0,1460.0,WWW.OLDENDORFF.COM,
EGRESS SOFTWARE TECHNOLOGIES,UNITED KINGDOM,CYBER SECURITY,2007.0,,13.0,174.0,HTTPS://WWW.EGRESS.COM/CONTACT-US,
"EGUARANTEE, INC.",JAPAN,,,,,161.0,,
EHEALTH,USA,[NAN],,140000000.0,400000000.0,2379.0,,
EHG SERVICE GMBH,COESFELD,RETAIL,1968.0,,1320.0,12000.0,WWW.ERNSTINGS-FAMILY.DE,
EHRET+KLEIN,GERMANY,PROPERTY,2006.0,,13814270.0,61.0,HTTPS://EHRET-KLEIN.DE,
EHRMANN AG,OBERSCHÖNEGG,FOODS AND BEVERAGES,1920.0,,973.0,2600.0,WWW.EHRMANN.DE,
EI MANN AUTOMOTIVE DEUTSCHLAND GMBH,BAD URACH,AUTOMOTIVE,1964.0,,606.0,5000.0,WWW.EI MANN.COM,
EICHER, INDIA,AUTOMOBILE,1948.0,10307000000.0,1268000.0,4899.0,HTTP://WWW.EICHER.IN/,
EICHER ENGINEERING COMPONENTS, INDIA,AUTO COMPONENTS,1992.0,,,,,
EICHER MOTORS,,[NAN],,10560000000.0,1630000000.0,4739.0,,
EICHINGER SICHERHEIT UND SERVICE,GERMANY,SUPPORT SERVICES,2013.0,,5800000.0,220.0,HTTPS://WWW.SICHERHEIT-EICHINGER.DE,
EID PARRY (INDIA), INDIA,FMCG,1788.0,,,,,
EIDIKO SYSTEMS INTEGRATORS, INDIA,IT SERVICES & CONSULTING,2010.0,,,,,
EIF INNOVATION,FRANCE,SUPPORT SERVICES,2012.0,9930000000.0,3.0,14.0,HTTPS://WWW.EIFINNOVATION.COM,MR. BENOIT  DE RUFFRAY
EIFFAGE,FRANCE,[NAN],1992.0,9940000000.0,21750000000.0,735.0,,BENOIT DE RUFFRAY
EIFFAGE INFRAESTRUCTURAS SA,ITALY,,,,,,,
EIGHTFOLD.AI,UNITED STATES,INTERNET SOFTWARE & SERVICES,2016.0,,,,,
EIH, INDIA,HOSPITALITY,1949.0,,,,,
EIH LIMITED,INDIA,HOTELS TRAVEL ,,1310000000.0,,2300.0,,"MR. MARK CHARLES ALLISON BAGRSC, BECON, FAICD, GDM"
EIKEN CHEMICAL CO. LTD,JAPAN,,,,,733.0,,MR. MORIFUMI  WADA
